UCL_CODE_2016,UCL_NAME_2016,SOSR_CODE_2016,SOSR_NAME_2016,SOS_CODE_2016,SOS_NAME_2016,AREA_ALBERS_SQKM_2016,UCL_CODE_2021,UCL_NAME_2021,SOSR_CODE_2021,SOSR_NAME_2021,SOS_CODE_2021,SOS_NAME_2021,AREA_ALBERS_SQKM_2021,Reason for change
101001,Sydney,101,1 million or more,10,Major Urban,2179.1222,101001,Sydney,101,1 million or more,10,Major Urban,2194.1731,
102001,Canberra - Queanbeyan (Queanbeyan Part),102,"250,000 to 999,999",10,Major Urban,28.7924,102001,Canberra - Queanbeyan (Queanbeyan Part),102,"250,000 to 999,999",10,Major Urban,28.7867,
102002,Central Coast,102,"250,000 to 999,999",10,Major Urban,334.1964,102002,Central Coast,102,"250,000 to 999,999",10,Major Urban,332.9065,
102003,Gold Coast - Tweed Heads (Tweed Heads Part),102,"250,000 to 999,999",10,Major Urban,68.0195,102003,Gold Coast - Tweed Heads (Tweed Heads Part),102,"250,000 to 999,999",10,Major Urban,67.678,
102004,Newcastle,102,"250,000 to 999,999",10,Major Urban,295.8352,102004,Newcastle,102,"250,000 to 999,999",10,Major Urban,296.9898,
102005,Wollongong,102,"250,000 to 999,999",10,Major Urban,237.0025,102005,Wollongong,102,"250,000 to 999,999",10,Major Urban,224.4836,
111001,Albury - Wodonga (Albury Part),111,"50,000 to 99,999",11,Other Urban,64.0705,111001,Albury - Wodonga (Albury Part),111,"50,000 to 99,999",11,Other Urban,74.9112,
112006,Coffs Harbour,112,"20,000 to 49,999",11,Other Urban,77.9672,111002,Coffs Harbour,111,"50,000 to 99,999",11,Other Urban,77.9672,
111002,Maitland (NSW),111,"50,000 to 99,999",11,Other Urban,145.4357,111003,Maitland (NSW),111,"50,000 to 99,999",11,Other Urban,122.9001,
112001,Armidale,112,"20,000 to 49,999",11,Other Urban,31.0074,112001,Armidale,112,"20,000 to 49,999",11,Other Urban,30.2163,
112002,Bathurst,112,"20,000 to 49,999",11,Other Urban,53.1174,112002,Bathurst,112,"20,000 to 49,999",11,Other Urban,54.5543,
112003,Blue Mountains,112,"20,000 to 49,999",11,Other Urban,79.1763,112003,Blue Mountains,112,"20,000 to 49,999",11,Other Urban,79.1763,
112004,Bowral - Mittagong,112,"20,000 to 49,999",11,Other Urban,59.7576,112004,Bowral - Mittagong,112,"20,000 to 49,999",11,Other Urban,55.9023,
112005,Cessnock,112,"20,000 to 49,999",11,Other Urban,27.1885,112005,Cessnock,112,"20,000 to 49,999",11,Other Urban,21.7753,
112007,Dubbo,112,"20,000 to 49,999",11,Other Urban,85.7615,112006,Dubbo,112,"20,000 to 49,999",11,Other Urban,85.7616,
113004,Echuca - Moama (Moama Part),113,"10,000 to 19,999",11,Other Urban,27.8526,112007,Echuca - Moama (Moama Part),112,"20,000 to 49,999",11,Other Urban,28.019,
113005,Forster - Tuncurry,113,"10,000 to 19,999",11,Other Urban,32.6648,112008,Forster - Tuncurry,112,"20,000 to 49,999",11,Other Urban,32.6648,
112008,Goulburn,112,"20,000 to 49,999",11,Other Urban,55.5759,112009,Goulburn,112,"20,000 to 49,999",11,Other Urban,55.5759,
113007,Griffith,113,"10,000 to 19,999",11,Other Urban,46.0664,112010,Griffith,112,"20,000 to 49,999",11,Other Urban,47.93,
122014,Beelbangera (L),122,200 to 499,12,Bounded Locality,1.2032,112010,Griffith,112,"20,000 to 49,999",11,Other Urban,47.93,Amalgamated
113010,Kurri Kurri,113,"10,000 to 19,999",11,Other Urban,25.5547,112011,Kurri Kurri,112,"20,000 to 49,999",11,Other Urban,26.1116,
112009,Lismore,112,"20,000 to 49,999",11,Other Urban,40.251,112012,Lismore (NSW),112,"20,000 to 49,999",11,Other Urban,40.251,Name Change
112010,Mildura - Buronga (Buronga Part),112,"20,000 to 49,999",11,Other Urban,5.6456,112013,Mildura - Buronga (Buronga Part),112,"20,000 to 49,999",11,Other Urban,5.8912,
113012,Morisset - Cooranbong,113,"10,000 to 19,999",11,Other Urban,47.4696,112014,Morisset - Cooranbong,112,"20,000 to 49,999",11,Other Urban,43.7484,
112011,Nowra - Bomaderry,112,"20,000 to 49,999",11,Other Urban,37.8103,112015,Nowra - Bomaderry,112,"20,000 to 49,999",11,Other Urban,37.9355,
112012,Orange,112,"20,000 to 49,999",11,Other Urban,63.8644,112016,Orange,112,"20,000 to 49,999",11,Other Urban,56.8283,
112013,Port Macquarie,112,"20,000 to 49,999",11,Other Urban,43.6488,112017,Port Macquarie,112,"20,000 to 49,999",11,Other Urban,43.8921,
112014,Tamworth,112,"20,000 to 49,999",11,Other Urban,38.2174,112018,Tamworth,112,"20,000 to 49,999",11,Other Urban,38.2173,
112015,Wagga Wagga,112,"20,000 to 49,999",11,Other Urban,71.5314,112019,Wagga Wagga,112,"20,000 to 49,999",11,Other Urban,71.5314,
113001,Ballina,113,"10,000 to 19,999",11,Other Urban,14.206,113001,Ballina,113,"10,000 to 19,999",11,Other Urban,15.6931,
113002,Batemans Bay,113,"10,000 to 19,999",11,Other Urban,22.3826,113002,Batemans Bay,113,"10,000 to 19,999",11,Other Urban,22.3825,
113003,Broken Hill,113,"10,000 to 19,999",11,Other Urban,25.7209,113003,Broken Hill,113,"10,000 to 19,999",11,Other Urban,25.7209,
114003,Byron Bay,114,"5,000 to 9,999",11,Other Urban,21.8577,113004,Byron Bay,113,"10,000 to 19,999",11,Other Urban,21.8576,
113006,Grafton,113,"10,000 to 19,999",11,Other Urban,42.1678,113005,Grafton,113,"10,000 to 19,999",11,Other Urban,42.1678,
113008,Kempsey,113,"10,000 to 19,999",11,Other Urban,55.8197,113006,Kempsey,113,"10,000 to 19,999",11,Other Urban,47.0402,
113009,Kiama,113,"10,000 to 19,999",11,Other Urban,12.873,113007,Kiama,113,"10,000 to 19,999",11,Other Urban,13.0378,
113011,Lithgow,113,"10,000 to 19,999",11,Other Urban,24.1517,113008,Lithgow,113,"10,000 to 19,999",11,Other Urban,24.1517,
114018,Medowie,114,"5,000 to 9,999",11,Other Urban,13.1531,113009,Medowie,113,"10,000 to 19,999",11,Other Urban,14.4774,
113013,Mudgee,113,"10,000 to 19,999",11,Other Urban,27.5999,113010,Mudgee,113,"10,000 to 19,999",11,Other Urban,23.7291,
113014,Muswellbrook,113,"10,000 to 19,999",11,Other Urban,11.8912,113011,Muswellbrook,113,"10,000 to 19,999",11,Other Urban,13.2246,
113015,Nelson Bay,113,"10,000 to 19,999",11,Other Urban,11.4693,113012,Nelson Bay,113,"10,000 to 19,999",11,Other Urban,11.4693,
113016,Raymond Terrace,113,"10,000 to 19,999",11,Other Urban,25.3202,113013,Raymond Terrace,113,"10,000 to 19,999",11,Other Urban,25.5358,
113017,Singleton,113,"10,000 to 19,999",11,Other Urban,15.9474,113014,Singleton,113,"10,000 to 19,999",11,Other Urban,17.2382,
113018,St Georges Basin - Sanctuary Point,113,"10,000 to 19,999",11,Other Urban,14.5494,113015,St Georges Basin - Sanctuary Point,113,"10,000 to 19,999",11,Other Urban,9.3471,
113019,Taree,113,"10,000 to 19,999",11,Other Urban,51.2549,113016,Taree,113,"10,000 to 19,999",11,Other Urban,37.8066,
113020,Ulladulla,113,"10,000 to 19,999",11,Other Urban,25.3203,113017,Ulladulla,113,"10,000 to 19,999",11,Other Urban,21.665,
114033,Yarrawonga - Mulwala (Mulwala Part),114,"5,000 to 9,999",11,Other Urban,18.6393,113018,Yarrawonga - Mulwala (Mulwala Part),113,"10,000 to 19,999",11,Other Urban,10.582,
114001,Alstonville,114,"5,000 to 9,999",11,Other Urban,4.5383,114001,Alstonville,114,"5,000 to 9,999",11,Other Urban,4.5383,
114004,Camden Haven,114,"5,000 to 9,999",11,Other Urban,18.8364,114002,Camden Haven,114,"5,000 to 9,999",11,Other Urban,18.8362,
114005,Casino,114,"5,000 to 9,999",11,Other Urban,12.1923,114003,Casino,114,"5,000 to 9,999",11,Other Urban,12.1923,
114006,Cooma,114,"5,000 to 9,999",11,Other Urban,17.5736,114004,Cooma,114,"5,000 to 9,999",11,Other Urban,17.7928,
114007,Cootamundra,114,"5,000 to 9,999",11,Other Urban,9.098,114005,Cootamundra,114,"5,000 to 9,999",11,Other Urban,9.098,
114008,Corowa - Wahgunyah (Corowa Part),114,"5,000 to 9,999",11,Other Urban,24.9957,114006,Corowa - Wahgunyah (Corowa Part),114,"5,000 to 9,999",11,Other Urban,24.962,
114009,Cowra,114,"5,000 to 9,999",11,Other Urban,23.8754,114007,Cowra,114,"5,000 to 9,999",11,Other Urban,23.8754,
114010,Deniliquin,114,"5,000 to 9,999",11,Other Urban,35.3535,114008,Deniliquin,114,"5,000 to 9,999",11,Other Urban,35.3535,
115053,Estella,115,"1,000 to 4,999",11,Other Urban,6.9987,114009,Estella,114,"5,000 to 9,999",11,Other Urban,8.9939,
114011,Forbes,114,"5,000 to 9,999",11,Other Urban,22.6071,114010,Forbes,114,"5,000 to 9,999",11,Other Urban,22.6071,
114012,Glen Innes,114,"5,000 to 9,999",11,Other Urban,10.123,114011,Glen Innes,114,"5,000 to 9,999",11,Other Urban,10.123,
115065,Googong,115,"1,000 to 4,999",11,Other Urban,1.9798,114012,Googong,114,"5,000 to 9,999",11,Other Urban,6.9164,
114013,Gunnedah,114,"5,000 to 9,999",11,Other Urban,33.352,114013,Gunnedah,114,"5,000 to 9,999",11,Other Urban,33.352,
114014,Helensburgh,114,"5,000 to 9,999",11,Other Urban,4.4292,114014,Helensburgh,114,"5,000 to 9,999",11,Other Urban,4.4292,
114015,Inverell,114,"5,000 to 9,999",11,Other Urban,19.9113,114015,Inverell,114,"5,000 to 9,999",11,Other Urban,19.9113,
114016,Leeton,114,"5,000 to 9,999",11,Other Urban,13.0206,114016,Leeton,114,"5,000 to 9,999",11,Other Urban,13.1093,
114017,Lennox Head,114,"5,000 to 9,999",11,Other Urban,5.0012,114017,Lennox Head,114,"5,000 to 9,999",11,Other Urban,6.0278,
114019,Merimbula,114,"5,000 to 9,999",11,Other Urban,14.9055,114018,Merimbula,114,"5,000 to 9,999",11,Other Urban,22.6365,
114020,Moree,114,"5,000 to 9,999",11,Other Urban,18.8279,114019,Moree,114,"5,000 to 9,999",11,Other Urban,18.8279,
114021,Moss Vale,114,"5,000 to 9,999",11,Other Urban,13.2336,114020,Moss Vale,114,"5,000 to 9,999",11,Other Urban,13.5625,
114022,Murwillumbah,114,"5,000 to 9,999",11,Other Urban,26.3283,114021,Murwillumbah,114,"5,000 to 9,999",11,Other Urban,26.3283,
114023,Nambucca Heads,114,"5,000 to 9,999",11,Other Urban,13.6229,114022,Nambucca Heads,114,"5,000 to 9,999",11,Other Urban,13.6229,
114024,Narrabri,114,"5,000 to 9,999",11,Other Urban,19.7692,114023,Narrabri,114,"5,000 to 9,999",11,Other Urban,18.1258,
114025,Parkes,114,"5,000 to 9,999",11,Other Urban,16.9806,114024,Parkes,114,"5,000 to 9,999",11,Other Urban,17.1642,
114026,Pottsville,114,"5,000 to 9,999",11,Other Urban,8.8988,114025,Pottsville,114,"5,000 to 9,999",11,Other Urban,8.9595,
115116,Richmond North,115,"1,000 to 4,999",11,Other Urban,2.2838,114026,Richmond North,114,"5,000 to 9,999",11,Other Urban,5.3625,
114027,Salamander Bay - Soldiers Point,114,"5,000 to 9,999",11,Other Urban,5.5698,114027,Salamander Bay - Soldiers Point,114,"5,000 to 9,999",11,Other Urban,5.5698,
115119,Scone,115,"1,000 to 4,999",11,Other Urban,11.0081,114028,Scone,114,"5,000 to 9,999",11,Other Urban,11.0081,
115121,Silverdale - Warragamba,115,"1,000 to 4,999",11,Other Urban,5.4437,114029,Silverdale - Warragamba,114,"5,000 to 9,999",11,Other Urban,6.1537,
114028,South West Rocks,114,"5,000 to 9,999",11,Other Urban,12.7605,114030,South West Rocks,114,"5,000 to 9,999",11,Other Urban,12.7605,
114029,Summerland Point - Gwandalan,114,"5,000 to 9,999",11,Other Urban,7.0648,114031,Summerland Point - Gwandalan,114,"5,000 to 9,999",11,Other Urban,7.0648,
115127,Tahmoor,115,"1,000 to 4,999",11,Other Urban,4.6534,114032,Tahmoor,114,"5,000 to 9,999",11,Other Urban,4.6536,
114030,Tumut,114,"5,000 to 9,999",11,Other Urban,12.0833,114033,Tumut,114,"5,000 to 9,999",11,Other Urban,12.0833,
114031,Wauchope,114,"5,000 to 9,999",11,Other Urban,21.5258,114034,Wauchope,114,"5,000 to 9,999",11,Other Urban,24.193,
115158,Woolgoolga,115,"1,000 to 4,999",11,Other Urban,9.1019,114035,Woolgoolga,114,"5,000 to 9,999",11,Other Urban,9.1019,
114032,Yamba,114,"5,000 to 9,999",11,Other Urban,8.8924,114036,Yamba,114,"5,000 to 9,999",11,Other Urban,8.8924,
114034,Yass,114,"5,000 to 9,999",11,Other Urban,7.5605,114037,Yass,114,"5,000 to 9,999",11,Other Urban,8.1577,
114035,Young,114,"5,000 to 9,999",11,Other Urban,8.2753,114038,Young,114,"5,000 to 9,999",11,Other Urban,11.4838,
115001,Aberdeen,115,"1,000 to 4,999",11,Other Urban,4.6827,115001,Aberdeen,115,"4,999 or less",11,Other Urban,4.6827,
114002,Anna Bay - Boat Harbour,114,"5,000 to 9,999",11,Other Urban,12.8003,115002,Anna Bay - Boat Harbour,115,"4,999 or less",11,Other Urban,5.965,
115002,Appin,115,"1,000 to 4,999",11,Other Urban,2.3628,115003,Appin,115,"4,999 or less",11,Other Urban,2.7104,
115003,Arrawarra,115,"1,000 to 4,999",11,Other Urban,7.2412,115004,Arrawarra,115,"4,999 or less",11,Other Urban,7.2412,
115004,Balranald,115,"1,000 to 4,999",11,Other Urban,3.5294,115005,Balranald,115,"4,999 or less",11,Other Urban,3.5294,
115005,Bangalow,115,"1,000 to 4,999",11,Other Urban,1.8019,115006,Bangalow,115,"4,999 or less",11,Other Urban,1.8485,
115006,Bargo,115,"1,000 to 4,999",11,Other Urban,4.4939,115007,Bargo,115,"4,999 or less",11,Other Urban,4.4939,
115007,Barham - Koondrook (Barham Part),115,"1,000 to 4,999",11,Other Urban,4.1002,115008,Barham - Koondrook (Barham Part),115,"4,999 or less",11,Other Urban,4.224,
115008,Barooga,115,"1,000 to 4,999",11,Other Urban,5.69,115009,Barooga,115,"4,999 or less",11,Other Urban,5.6934,
115009,Barraba,115,"1,000 to 4,999",11,Other Urban,2.6989,115010,Barraba,115,"4,999 or less",11,Other Urban,2.6989,
115010,Basin View,115,"1,000 to 4,999",11,Other Urban,3.8768,115011,Basin View,115,"4,999 or less",11,Other Urban,3.8768,
115011,Batlow,115,"1,000 to 4,999",11,Other Urban,2.8616,115012,Batlow,115,"4,999 or less",11,Other Urban,2.8616,
115012,Bega,115,"1,000 to 4,999",11,Other Urban,13.2533,115013,Bega,115,"4,999 or less",11,Other Urban,6.7675,
115013,Bellingen,115,"1,000 to 4,999",11,Other Urban,3.6139,115014,Bellingen,115,"4,999 or less",11,Other Urban,3.6139,
115014,Bermagui,115,"1,000 to 4,999",11,Other Urban,9.2223,115015,Bermagui,115,"4,999 or less",11,Other Urban,9.2223,
121007,Berridale (L),121,500 or more,12,Bounded Locality,2.2642,115016,Berridale,115,"4,999 or less",11,Other Urban,2.2642,Name Change
115015,Berry,115,"1,000 to 4,999",11,Other Urban,3.0097,115017,Berry,115,"4,999 or less",11,Other Urban,3.0097,
115016,Bingara,115,"1,000 to 4,999",11,Other Urban,3.9255,115018,Bingara,115,"4,999 or less",11,Other Urban,3.9256,
115017,Blackheath,115,"1,000 to 4,999",11,Other Urban,15.9555,115019,Blackheath,115,"4,999 or less",11,Other Urban,15.9555,
115018,Blayney,115,"1,000 to 4,999",11,Other Urban,5.3696,115020,Blayney,115,"4,999 or less",11,Other Urban,5.3696,
115019,Bombala,115,"1,000 to 4,999",11,Other Urban,5.1846,115021,Bombala,115,"4,999 or less",11,Other Urban,5.1846,
115020,Bonny Hills,115,"1,000 to 4,999",11,Other Urban,2.7491,115022,Bonny Hills,115,"4,999 or less",11,Other Urban,2.7491,
115021,Boorowa,115,"1,000 to 4,999",11,Other Urban,6.0795,115023,Boorowa,115,"4,999 or less",11,Other Urban,6.0795,
115022,Bourke,115,"1,000 to 4,999",11,Other Urban,6.5338,115024,Bourke,115,"4,999 or less",11,Other Urban,6.5338,
115023,Bowen Mountain,115,"1,000 to 4,999",11,Other Urban,0.9065,115025,Bowen Mountain,115,"4,999 or less",11,Other Urban,0.9065,
115024,Braidwood,115,"1,000 to 4,999",11,Other Urban,4.8704,115026,Braidwood,115,"4,999 or less",11,Other Urban,4.8704,
115025,Branxton,115,"1,000 to 4,999",11,Other Urban,3.7413,115027,Branxton,115,"4,999 or less",11,Other Urban,3.7413,
115026,Broulee - Mossy Point,115,"1,000 to 4,999",11,Other Urban,5.4953,115028,Broulee - Mossy Point,115,"4,999 or less",11,Other Urban,5.7405,
115027,Brunswick Heads,115,"1,000 to 4,999",11,Other Urban,4.0461,115029,Brunswick Heads,115,"4,999 or less",11,Other Urban,4.0461,
115028,Bulahdelah,115,"1,000 to 4,999",11,Other Urban,2.5821,115030,Bulahdelah,115,"4,999 or less",11,Other Urban,2.5821,
115029,Bundanoon,115,"1,000 to 4,999",11,Other Urban,9.6503,115031,Bundanoon,115,"4,999 or less",11,Other Urban,9.6503,
115030,Bundeena,115,"1,000 to 4,999",11,Other Urban,1.1786,115032,Bundeena,115,"4,999 or less",11,Other Urban,1.1786,
115031,Bungendore,115,"1,000 to 4,999",11,Other Urban,5.0484,115033,Bungendore,115,"4,999 or less",11,Other Urban,5.0679,
115032,Buxton,115,"1,000 to 4,999",11,Other Urban,1.588,115034,Buxton (NSW),115,"4,999 or less",11,Other Urban,1.588,Name Change
115033,Calala,115,"1,000 to 4,999",11,Other Urban,2.0859,115035,Calala,115,"4,999 or less",11,Other Urban,3.2268,
115034,Callala Bay,115,"1,000 to 4,999",11,Other Urban,5.072,115036,Callala Bay,115,"4,999 or less",11,Other Urban,5.072,
115035,Cambewarra Village,115,"1,000 to 4,999",11,Other Urban,0.995,115037,Cambewarra Village,115,"4,999 or less",11,Other Urban,0.995,
115036,Canowindra,115,"1,000 to 4,999",11,Other Urban,4.204,115038,Canowindra,115,"4,999 or less",11,Other Urban,4.204,
115037,Cobar,115,"1,000 to 4,999",11,Other Urban,9.5893,115039,Cobar,115,"4,999 or less",11,Other Urban,9.5893,
115038,Colo Vale,115,"1,000 to 4,999",11,Other Urban,4.3899,115040,Colo Vale,115,"4,999 or less",11,Other Urban,4.3899,
115039,Condobolin,115,"1,000 to 4,999",11,Other Urban,8.6918,115041,Condobolin,115,"4,999 or less",11,Other Urban,8.5865,
115040,Coolamon,115,"1,000 to 4,999",11,Other Urban,5.4419,115042,Coolamon,115,"4,999 or less",11,Other Urban,5.4419,
115041,Coonabarabran,115,"1,000 to 4,999",11,Other Urban,11.0219,115043,Coonabarabran,115,"4,999 or less",11,Other Urban,11.0219,
115042,Coonamble,115,"1,000 to 4,999",11,Other Urban,10.1732,115044,Coonamble,115,"4,999 or less",11,Other Urban,10.1731,
121022,Coraki (L),121,500 or more,12,Bounded Locality,3.0021,115045,Coraki,115,"4,999 or less",11,Other Urban,3.0021,Name Change
115043,Corindi Beach,115,"1,000 to 4,999",11,Other Urban,2.3847,115046,Corindi Beach,115,"4,999 or less",11,Other Urban,2.3846,
115044,Crookwell,115,"1,000 to 4,999",11,Other Urban,4.9173,115047,Crookwell,115,"4,999 or less",11,Other Urban,4.9173,
115045,Culburra Beach - Orient Point,115,"1,000 to 4,999",11,Other Urban,7.0568,115048,Culburra Beach - Orient Point,115,"4,999 or less",11,Other Urban,7.0568,
115046,Culcairn,115,"1,000 to 4,999",11,Other Urban,2.5325,115049,Culcairn,115,"4,999 or less",11,Other Urban,2.5325,
121027,Cumbalum (L),121,500 or more,12,Bounded Locality,0.5236,115050,Cumbalum,115,"4,999 or less",11,Other Urban,1.7283,Name Change
115047,Dalmeny,115,"1,000 to 4,999",11,Other Urban,5.4353,115051,Dalmeny,115,"4,999 or less",11,Other Urban,5.4353,
115048,Denman,115,"1,000 to 4,999",11,Other Urban,2.7535,115052,Denman,115,"4,999 or less",11,Other Urban,3.2542,
115049,Dorrigo,115,"1,000 to 4,999",11,Other Urban,4.2195,115053,Dorrigo,115,"4,999 or less",11,Other Urban,4.2195,
115050,Douglas Park,115,"1,000 to 4,999",11,Other Urban,5.9437,115054,Douglas Park,115,"4,999 or less",11,Other Urban,5.9437,
115051,Dungog,115,"1,000 to 4,999",11,Other Urban,6.4834,115055,Dungog,115,"4,999 or less",11,Other Urban,6.4834,
115052,Eden,115,"1,000 to 4,999",11,Other Urban,8.161,115056,Eden,115,"4,999 or less",11,Other Urban,8.161,
115054,Evans Head,115,"1,000 to 4,999",11,Other Urban,9.4322,115057,Evans Head,115,"4,999 or less",11,Other Urban,9.4322,
115055,Fingal Bay,115,"1,000 to 4,999",11,Other Urban,1.118,115058,Fingal Bay,115,"4,999 or less",11,Other Urban,1.118,
115056,Finley,115,"1,000 to 4,999",11,Other Urban,5.9823,115059,Finley,115,"4,999 or less",11,Other Urban,5.9822,
115057,Forest Hill,115,"1,000 to 4,999",11,Other Urban,6.0699,115060,Forest Hill (NSW),115,"4,999 or less",11,Other Urban,6.0699,Name Change
115058,Frederickton,115,"1,000 to 4,999",11,Other Urban,1.5209,115061,Frederickton,115,"4,999 or less",11,Other Urban,1.5209,
115059,Freemans Reach,115,"1,000 to 4,999",11,Other Urban,3.7144,115062,Freemans Reach,115,"4,999 or less",11,Other Urban,3.7144,
115060,Galston,115,"1,000 to 4,999",11,Other Urban,0.527,115063,Galston,115,"4,999 or less",11,Other Urban,0.527,
115061,Gerringong,115,"1,000 to 4,999",11,Other Urban,2.6665,115064,Gerringong,115,"4,999 or less",11,Other Urban,2.6665,
115062,Gilgandra,115,"1,000 to 4,999",11,Other Urban,10.9255,115065,Gilgandra,115,"4,999 or less",11,Other Urban,10.9255,
